"GHO","PUBLISHSTATE","YEAR","REGION","COUNTRY","SEX","Display.Value","Numeric","Low","High","Comments"
"MDG_0000000007","PUBLISHED",1987,"AFR","MUS","BTSX",28.6,28.63475,NA,NA,NA
"MDG_0000000007","PUBLISHED",1983,"AFR","MUS","MLE",34.8,34.76811,NA,NA,NA
"MDG_0000000007","PUBLISHED",1982,"AFR","MUS","MLE",38.3,38.32886,NA,NA,NA
"MDG_0000000007","PUBLISHED",1977,"AFR","MUS","FMLE",46.3,46.31213,NA,NA,NA
"MDG_0000000007","PUBLISHED",1976,"AFR","MUS","FMLE",52.7,52.65579,NA,NA,NA
"MDG_0000000007","PUBLISHED",1971,"AFR","MUS","BTSX",81.4,81.42615,NA,NA,NA
"MDG_0000000007","PUBLISHED",1971,"AFR","MUS","FMLE",76.3,76.33718,NA,NA,NA
"MDG_0000000007","PUBLISHED",1970,"AFR","MUS","BTSX",83.3,83.31498,NA,NA,NA
"MDG_0000000007","PUBLISHED",1966,"AFR","MUS","MLE",97.5,97.5398,NA,NA,NA
"MDG_0000000007","PUBLISHED",1965,"AFR","MUS","BTSX",86.4,86.38837,NA,NA,NA
"MDG_0000000007","PUBLISHED",1965,"AFR","MUS","MLE",91.1,91.05729,NA,NA,NA
"MDG_0000000007","PUBLISHED",1960,"AFR","MUS","BTSX",102.1,102.05387,NA,NA,NA
"MDG_0000000007","PUBLISHED",1960,"AFR","MUS","MLE",106.3,106.33597,NA,NA,NA
"MDG_0000000007","PUBLISHED",1959,"AFR","MUS","BTSX",105.9,105.86595,NA,NA,NA
"MDG_0000000007","PUBLISHED",1959,"AFR","MUS","FMLE",101.4,101.44924,NA,NA,NA
"MDG_0000000007","PUBLISHED",2017,"AFR","MWI","FMLE",47.6,47.58042,NA,NA,NA
"MDG_0000000007","PUBLISHED",2012,"AFR","MWI","FMLE",69.2,69.16013,NA,NA,NA
"MDG_0000000007","PUBLISHED",2011,"AFR","MWI","BTSX",82.3,82.32507,NA,NA,NA
"MDG_0000000007","PUBLISHED",2007,"AFR","MWI","MLE",109.9,109.91844,NA,NA,NA
"MDG_0000000007","PUBLISHED",2006,"AFR","MWI","BTSX",106.8,106.82806,NA,NA,NA
"MDG_0000000007","PUBLISHED",2006,"AFR","MWI","MLE",114,114.00796,NA,NA,NA
"MDG_0000000007","PUBLISHED",2005,"AFR","MWI","BTSX",112.6,112.58282,NA,NA,NA
"MDG_0000000007","PUBLISHED",2001,"AFR","MWI","FMLE",150.4,150.39046,NA,NA,NA
"MDG_0000000007","PUBLISHED",2001,"AFR","MWI","MLE",169.1,169.05498,NA,NA,NA
"MDG_0000000007","PUBLISHED",2000,"AFR","MWI","BTSX",173,172.99696,NA,NA,NA
"MDG_0000000007","PUBLISHED",2000,"AFR","MWI","FMLE",163.2,163.17475,NA,NA,NA
"MDG_0000000007","PUBLISHED",1995,"AFR","MWI","FMLE",193.7,193.65112,NA,NA,NA
"MDG_0000000007","PUBLISHED",1994,"AFR","MWI","BTSX",209.4,209.36039,NA,NA,NA
"MDG_0000000007","PUBLISHED",1989,"AFR","MWI","BTSX",244.7,244.65903,NA,NA,NA
"MDG_0000000007","PUBLISHED",1989,"AFR","MWI","FMLE",232.5,232.52147,NA,NA,NA
"MDG_0000000007","PUBLISHED",1984,"AFR","MWI","BTSX",244.6,244.62276,NA,NA,NA
"MDG_0000000007","PUBLISHED",1984,"AFR","MWI","MLE",256.3,256.30999,NA,NA,NA
"MDG_0000000007","PUBLISHED",1979,"AFR","MWI","MLE",274.7,274.69216,NA,NA,NA
"MDG_0000000007","PUBLISHED",1978,"AFR","MWI","FMLE",259.8,259.82177,NA,NA,NA
"MDG_0000000007","PUBLISHED",1978,"AFR","MWI","MLE",286.4,286.43886,NA,NA,NA
"MDG_0000000007","PUBLISHED",1973,"AFR","MWI","FMLE",305.8,305.75675,NA,NA,NA
"MDG_0000000007","PUBLISHED",1972,"AFR","MWI","BTSX",329.6,329.57771,NA,NA,NA
"MDG_0000000007","PUBLISHED",1972,"AFR","MWI","FMLE",313.3,313.26469,NA,NA,NA
"MDG_0000000007","PUBLISHED",1967,"AFR","MWI","BTSX",350.2,350.16577,NA,NA,NA
"MDG_0000000007","PUBLISHED",1967,"AFR","MWI","FMLE",333.1,333.12358,NA,NA,NA
"MDG_0000000007","PUBLISHED",1967,"AFR","MWI","MLE",366.5,366.51162,NA,NA,NA
"MDG_0000000007","PUBLISHED",1966,"AFR","MWI","BTSX",352,352.04825,NA,NA,NA
"MDG_0000000007","PUBLISHED",2015,"WPR","MYS","MLE",8.7,8.65272,NA,NA,NA
"MDG_0000000007","PUBLISHED",2009,"WPR","MYS","FMLE",7.1,7.14755,NA,NA,NA
"MDG_0000000007","PUBLISHED",2009,"WPR","MYS","MLE",8.6,8.63611,NA,NA,NA
"MDG_0000000007","PUBLISHED",2003,"WPR","MYS","BTSX",8.5,8.54359,NA,NA,NA
"MDG_0000000007","PUBLISHED",2003,"WPR","MYS","FMLE",7.7,7.71931,NA,NA,NA
"MDG_0000000007","PUBLISHED",1998,"WPR","MYS","BTSX",11.7,11.73243,NA,NA,NA
"MDG_0000000007","PUBLISHED",1998,"WPR","MYS","MLE",12.9,12.89339,NA,NA,NA
"MDG_0000000007","PUBLISHED",1997,"WPR","MYS","BTSX",12.4,12.39538,NA,NA,NA
"MDG_0000000007","PUBLISHED",1993,"WPR","MYS","MLE",15.9,15.88805,NA,NA,NA
"MDG_0000000007","PUBLISHED",1992,"WPR","MYS","MLE",16.6,16.62828,NA,NA,NA
"MDG_0000000007","PUBLISHED",1987,"WPR","MYS","FMLE",17.2,17.15845,NA,NA,NA
"MDG_0000000007","PUBLISHED",1987,"WPR","MYS","MLE",21.2,21.20212,NA,NA,NA
"MDG_0000000007","PUBLISHED",1986,"WPR","MYS","FMLE",18.1,18.14963,NA,NA,NA
"MDG_0000000007","PUBLISHED",1981,"WPR","MYS","BTSX",28.2,28.18935,NA,NA,NA
"MDG_0000000007","PUBLISHED",1980,"WPR","MYS","BTSX",30.3,30.25192,NA,NA,NA
"MDG_0000000007","PUBLISHED",1976,"WPR","MYS","MLE",43.3,43.34999,NA,NA,NA
"MDG_0000000007","PUBLISHED",1975,"WPR","MYS","BTSX",42.3,42.33962,NA,NA,NA
"MDG_0000000007","PUBLISHED",1970,"WPR","MYS","BTSX",53.3,53.27092,NA,NA,NA
"MDG_0000000007","PUBLISHED",1970,"WPR","MYS","FMLE",48.9,48.88402,NA,NA,NA
"MDG_0000000007","PUBLISHED",1970,"WPR","MYS","MLE",57.4,57.39195,NA,NA,NA
"MDG_0000000007","PUBLISHED",1964,"WPR","MYS","BTSX",70.7,70.71262,NA,NA,NA
"MDG_0000000007","PUBLISHED",1964,"WPR","MYS","FMLE",65.8,65.75335,NA,NA,NA
"MDG_0000000007","PUBLISHED",1964,"WPR","MYS","MLE",75.4,75.3564,NA,NA,NA
"MDG_0000000007","PUBLISHED",1959,"WPR","MYS","BTSX",99,99.04616,NA,NA,NA
"MDG_0000000007","PUBLISHED",1958,"WPR","MYS","BTSX",105.6,105.61466,NA,NA,NA
"MDG_0000000007","PUBLISHED",1953,"WPR","MYS","MLE",146,146.04883,NA,NA,NA
"MDG_0000000007","PUBLISHED",2017,"AFR","NAM","FMLE",37.4,37.41574,NA,NA,NA
"MDG_0000000007","PUBLISHED",2017,"AFR","NAM","MLE",45,45.01502,NA,NA,NA
"MDG_0000000007","PUBLISHED",2016,"AFR","NAM","FMLE",38.9,38.86962,NA,NA,NA
"MDG_0000000007","PUBLISHED",2011,"AFR","NAM","BTSX",47.6,47.5566,NA,NA,NA
"MDG_0000000007","PUBLISHED",2011,"AFR","NAM","FMLE",43.2,43.21989,NA,NA,NA
"MDG_0000000007","PUBLISHED",2010,"AFR","NAM","BTSX",48.3,48.34282,NA,NA,NA
"MDG_0000000007","PUBLISHED",2006,"AFR","NAM","FMLE",62.6,62.60949,NA,NA,NA
"MDG_0000000007","PUBLISHED",2005,"AFR","NAM","BTSX",73.1,73.12744,NA,NA,NA
"MDG_0000000007","PUBLISHED",2000,"AFR","NAM","MLE",82,82.00574,NA,NA,NA
"MDG_0000000007","PUBLISHED",1994,"AFR","NAM","FMLE",64.6,64.63136,NA,NA,NA
"MDG_0000000007","PUBLISHED",1989,"AFR","NAM","FMLE",70.9,70.94781,NA,NA,NA
"MDG_0000000007","PUBLISHED",1988,"AFR","NAM","BTSX",79.1,79.12078,NA,NA,NA
"MDG_0000000007","PUBLISHED",1984,"AFR","NAM","MLE",98,98.02913,NA,NA,NA
"MDG_0000000007","PUBLISHED",1983,"AFR","NAM","BTSX",95.7,95.71982,NA,NA,NA
"MDG_0000000007","PUBLISHED",1983,"AFR","NAM","MLE",101.3,101.34111,NA,NA,NA
"MDG_0000000007","PUBLISHED",1978,"AFR","NAM","MLE",108.7,108.69114,NA,NA,NA
"MDG_0000000007","PUBLISHED",1977,"AFR","NAM","FMLE",96.6,96.62708,NA,NA,NA
"MDG_0000000007","PUBLISHED",1973,"AFR","NAM","MLE",105.4,105.41799,NA,NA,NA
"MDG_0000000007","PUBLISHED",1972,"AFR","NAM","FMLE",93.3,93.285,NA,NA,NA
"MDG_0000000007","PUBLISHED",2013,"AFR","NER","BTSX",103.2,103.19119,NA,NA,NA
"MDG_0000000007","PUBLISHED",2013,"AFR","NER","MLE",107.1,107.09978,NA,NA,NA
"MDG_0000000007","PUBLISHED",2008,"AFR","NER","MLE",144.4,144.43129,NA,NA,NA
"MDG_0000000007","PUBLISHED",2007,"AFR","NER","FMLE",145.7,145.70051,NA,NA,NA
"MDG_0000000007","PUBLISHED",2007,"AFR","NER","MLE",154.5,154.45313,NA,NA,NA
"MDG_0000000007","PUBLISHED",2002,"AFR","NER","FMLE",201.6,201.61456,NA,NA,NA
"MDG_0000000007","PUBLISHED",2002,"AFR","NER","MLE",210.4,210.44915,NA,NA,NA
"MDG_0000000007","PUBLISHED",2001,"AFR","NER","BTSX",216.6,216.60127,NA,NA,NA
"MDG_0000000007","PUBLISHED",1996,"AFR","NER","BTSX",266,265.97129,NA,NA,NA
"MDG_0000000007","PUBLISHED",1991,"AFR","NER","MLE",325.1,325.14478,NA,NA,NA
"MDG_0000000007","PUBLISHED",1986,"AFR","NER","MLE",339.1,339.11269,NA,NA,NA
"MDG_0000000007","PUBLISHED",1980,"AFR","NER","FMLE",317.5,317.49847,NA,NA,NA
"MDG_0000000007","PUBLISHED",1979,"AFR","NER","BTSX",322.5,322.51804,NA,NA,NA
"MDG_0000000007","PUBLISHED",1979,"AFR","NER","FMLE",320.2,320.18326,NA,NA,NA
"MDG_0000000007","PUBLISHED",1974,"AFR","NER","BTSX",338.9,338.88085,NA,NA,NA
"MDG_0000000007","PUBLISHED",1974,"AFR","NER","MLE",341.9,341.93314,NA,NA,NA
"MDG_0000000007","PUBLISHED",1973,"AFR","NER","BTSX",337.6,337.63449,NA,NA,NA
"MDG_0000000007","PUBLISHED",1969,"AFR","NER","MLE",327.2,327.15378,NA,NA,NA
"MDG_0000000007","PUBLISHED",1968,"AFR","NER","BTSX",319.1,319.08292,NA,NA,NA
"MDG_0000000007","PUBLISHED",1968,"AFR","NER","MLE",322.9,322.93585,NA,NA,NA
"MDG_0000000007","PUBLISHED",2015,"AFR","NGA","FMLE",118.1,118.11879,NA,NA,NA
"MDG_0000000007","PUBLISHED",2009,"AFR","NGA","BTSX",138.3,138.33309,NA,NA,NA
"MDG_0000000007","PUBLISHED",2004,"AFR","NGA","FMLE",153.1,153.10899,NA,NA,NA
"MDG_0000000007","PUBLISHED",2004,"AFR","NGA","MLE",169.9,169.93285,NA,NA,NA
"MDG_0000000007","PUBLISHED",2003,"AFR","NGA","BTSX",167.5,167.48862,NA,NA,NA
"MDG_0000000007","PUBLISHED",1999,"AFR","NGA","MLE",198.9,198.9289,NA,NA,NA
"MDG_0000000007","PUBLISHED",1998,"AFR","NGA","FMLE",185.7,185.69571,NA,NA,NA
"MDG_0000000007","PUBLISHED",1998,"AFR","NGA","MLE",204.3,204.28228,NA,NA,NA
"MDG_0000000007","PUBLISHED",1997,"AFR","NGA","BTSX",199.6,199.62261,NA,NA,NA
"MDG_0000000007","PUBLISHED",1993,"AFR","NGA","FMLE",198.8,198.82233,NA,NA,NA
"MDG_0000000007","PUBLISHED",1992,"AFR","NGA","FMLE",199.3,199.33527,NA,NA,NA
"MDG_0000000007","PUBLISHED",1987,"AFR","NGA","BTSX",210.2,210.15986,NA,NA,NA
"MDG_0000000007","PUBLISHED",1987,"AFR","NGA","FMLE",199.5,199.45302,NA,NA,NA
"MDG_0000000007","PUBLISHED",1986,"AFR","NGA","BTSX",209.2,209.22855,NA,NA,NA
"MDG_0000000007","PUBLISHED",1982,"AFR","NGA","MLE",218.2,218.18823,NA,NA,NA
"MDG_0000000007","PUBLISHED",1981,"AFR","NGA","BTSX",210.3,210.27372,NA,NA,NA
"MDG_0000000007","PUBLISHED",1981,"AFR","NGA","MLE",220.1,220.11516,NA,NA,NA
"MDG_0000000007","PUBLISHED",1976,"AFR","NGA","FMLE",225,225.03579,NA,NA,NA
"MDG_0000000007","PUBLISHED",1976,"AFR","NGA","MLE",246.9,246.86979,NA,NA,NA
"MDG_0000000007","PUBLISHED",1971,"AFR","NGA","MLE",288.9,288.86438,NA,NA,NA
"MDG_0000000007","PUBLISHED",1970,"AFR","NGA","BTSX",285.1,285.097,NA,NA,NA
"MDG_0000000007","PUBLISHED",1970,"AFR","NGA","FMLE",272.4,272.4214,NA,NA,NA
"MDG_0000000007","PUBLISHED",1964,"AFR","NGA","BTSX",326.9,326.88076,NA,NA,NA
"MDG_0000000007","PUBLISHED",2015,"AMR","NIC","MLE",21,20.99068,NA,NA,NA
"MDG_0000000007","PUBLISHED",2014,"AMR","NIC","MLE",21.2,21.15507,NA,NA,NA
"MDG_0000000007","PUBLISHED",2009,"AMR","NIC","FMLE",18.7,18.70736,NA,NA,NA
"MDG_0000000007","PUBLISHED",2009,"AMR","NIC","MLE",23.7,23.69618,NA,NA,NA
"MDG_0000000007","PUBLISHED",2008,"AMR","NIC","FMLE",19.6,19.61957,NA,NA,NA
"MDG_0000000007","PUBLISHED",2003,"AMR","NIC","BTSX",30.1,30.10009,NA,NA,NA
"MDG_0000000007","PUBLISHED",2003,"AMR","NIC","FMLE",26.6,26.60426,NA,NA,NA
"MDG_0000000007","PUBLISHED",2002,"AMR","NIC","BTSX",32.1,32.09967,NA,NA,NA
"MDG_0000000007","PUBLISHED",1998,"AMR","NIC","MLE",51.8,51.77783,NA,NA,NA
"MDG_0000000007","PUBLISHED",1997,"AMR","NIC","BTSX",44.5,44.52672,NA,NA,NA
"MDG_0000000007","PUBLISHED",1997,"AMR","NIC","MLE",48.9,48.87129,NA,NA,NA
"MDG_0000000007","PUBLISHED",1992,"AMR","NIC","BTSX",60.1,60.11657,NA,NA,NA
"MDG_0000000007","PUBLISHED",1992,"AMR","NIC","MLE",65.4,65.38405,NA,NA,NA
"MDG_0000000007","PUBLISHED",1986,"AMR","NIC","FMLE",71.4,71.4251,NA,NA,NA
"MDG_0000000007","PUBLISHED",1981,"AMR","NIC","FMLE",93.2,93.22134,NA,NA,NA
"MDG_0000000007","PUBLISHED",1980,"AMR","NIC","BTSX",107.6,107.58279,NA,NA,NA
"MDG_0000000007","PUBLISHED",1975,"AMR","NIC","BTSX",146.7,146.65189,NA,NA,NA
"MDG_0000000007","PUBLISHED",1975,"AMR","NIC","MLE",155.8,155.76303,NA,NA,NA
"MDG_0000000007","PUBLISHED",1974,"AMR","NIC","BTSX",153.6,153.55886,NA,NA,NA
"MDG_0000000007","PUBLISHED",1970,"AMR","NIC","FMLE",162.7,162.68454,NA,NA,NA
"MDG_0000000007","PUBLISHED",1970,"AMR","NIC","MLE",183.7,183.69738,NA,NA,NA
"MDG_0000000007","PUBLISHED",1969,"AMR","NIC","FMLE",166,166.04862,NA,NA,NA
"MDG_0000000007","PUBLISHED",1964,"AMR","NIC","FMLE",177.1,177.06459,NA,NA,NA
"MDG_0000000007","PUBLISHED",1963,"AMR","NIC","BTSX",189.9,189.91366,NA,NA,NA
"MDG_0000000007","PUBLISHED",1959,"AMR","NIC","FMLE",184.7,184.73633,NA,NA,NA
"MDG_0000000007","PUBLISHED",1958,"AMR","NIC","BTSX",197.3,197.29507,NA,NA,NA
"MDG_0000000007","PUBLISHED",2017,"WPR","NIU","BTSX",24.8,24.81336,NA,NA,NA
"MDG_0000000007","PUBLISHED",2012,"WPR","NIU","MLE",31.4,31.44469,NA,NA,NA
"MDG_0000000007","PUBLISHED",2011,"WPR","NIU","FMLE",26.1,26.14475,NA,NA,NA
"MDG_0000000007","PUBLISHED",2011,"WPR","NIU","MLE",32.2,32.16217,NA,NA,NA
"MDG_0000000007","PUBLISHED",2006,"WPR","NIU","FMLE",27.6,27.6344,NA,NA,NA
"MDG_0000000007","PUBLISHED",2005,"WPR","NIU","BTSX",30.4,30.35067,NA,NA,NA
"MDG_0000000007","PUBLISHED",2005,"WPR","NIU","FMLE",27.2,27.15818,NA,NA,NA
"MDG_0000000007","PUBLISHED",2000,"WPR","NIU","BTSX",23.8,23.82812,NA,NA,NA
"MDG_0000000007","PUBLISHED",2000,"WPR","NIU","FMLE",21.2,21.20149,NA,NA,NA
"MDG_0000000007","PUBLISHED",2000,"WPR","NIU","MLE",26.2,26.2358,NA,NA,NA
"MDG_0000000007","PUBLISHED",1999,"WPR","NIU","BTSX",22.5,22.48672,NA,NA,NA
"MDG_0000000007","PUBLISHED",1995,"WPR","NIU","MLE",19.7,19.72875,NA,NA,NA
"MDG_0000000007","PUBLISHED",1989,"WPR","NIU","FMLE",11.4,11.39363,NA,NA,NA
"MDG_0000000007","PUBLISHED",2018,"EUR","NLD","FMLE",3.5,3.48839,NA,NA,NA
"MDG_0000000007","PUBLISHED",2017,"EUR","NLD","FMLE",3.5,3.54012,NA,NA,NA
"MDG_0000000007","PUBLISHED",2012,"EUR","NLD","BTSX",4.2,4.24645,NA,NA,NA
"MDG_0000000007","PUBLISHED",2012,"EUR","NLD","FMLE",3.8,3.82174,NA,NA,NA
"MDG_0000000007","PUBLISHED",2012,"EUR","NLD","MLE",4.6,4.64995,NA,NA,NA
"MDG_0000000007","PUBLISHED",2011,"EUR","NLD","BTSX",4.3,4.34518,NA,NA,NA
"MDG_0000000007","PUBLISHED",2007,"EUR","NLD","MLE",5.4,5.44616,NA,NA,NA
"MDG_0000000007","PUBLISHED",2006,"EUR","NLD","MLE",5.7,5.66956,NA,NA,NA
"MDG_0000000007","PUBLISHED",2001,"EUR","NLD","FMLE",5.4,5.39695,NA,NA,NA
"MDG_0000000007","PUBLISHED",2001,"EUR","NLD","MLE",6.7,6.6958,NA,NA,NA
"MDG_0000000007","PUBLISHED",2000,"EUR","NLD","FMLE",5.5,5.50787,NA,NA,NA
"MDG_0000000007","PUBLISHED",1995,"EUR","NLD","BTSX",6.9,6.90462,NA,NA,NA
"MDG_0000000007","PUBLISHED",1990,"EUR","NLD","MLE",9.4,9.35612,NA,NA,NA
"MDG_0000000007","PUBLISHED",1989,"EUR","NLD","BTSX",8.6,8.60884,NA,NA,NA
"MDG_0000000007","PUBLISHED",1984,"EUR","NLD","FMLE",8.6,8.64518,NA,NA,NA
"MDG_0000000007","PUBLISHED",1984,"EUR","NLD","MLE",11.2,11.16901,NA,NA,NA
"MDG_0000000007","PUBLISHED",1979,"EUR","NLD","FMLE",9.7,9.74379,NA,NA,NA
"MDG_0000000007","PUBLISHED",1978,"EUR","NLD","FMLE",10.1,10.08803,NA,NA,NA
"MDG_0000000007","PUBLISHED",1978,"EUR","NLD","MLE",13.1,13.11278,NA,NA,NA
"MDG_0000000007","PUBLISHED",1973,"EUR","NLD","BTSX",14.1,14.14193,NA,NA,NA
"MDG_0000000007","PUBLISHED",1972,"EUR","NLD","BTSX",14.7,14.69444,NA,NA,NA
"MDG_0000000007","PUBLISHED",1968,"EUR","NLD","MLE",19.1,19.13179,NA,NA,NA
"MDG_0000000007","PUBLISHED",1967,"EUR","NLD","MLE",19.7,19.67645,NA,NA,NA
"MDG_0000000007","PUBLISHED",1962,"EUR","NLD","FMLE",17,17.03199,NA,NA,NA
"MDG_0000000007","PUBLISHED",1962,"EUR","NLD","MLE",22.3,22.32523,NA,NA,NA
"MDG_0000000007","PUBLISHED",1956,"EUR","NLD","BTSX",24,24.01934,NA,NA,NA
"MDG_0000000007","PUBLISHED",1956,"EUR","NLD","FMLE",20.9,20.90716,NA,NA,NA
"MDG_0000000007","PUBLISHED",1950,"EUR","NLD","BTSX",31.9,31.86322,NA,NA,NA
"MDG_0000000007","PUBLISHED",2014,"EUR","NOR","MLE",3.1,3.07405,NA,NA,NA
"MDG_0000000007","PUBLISHED",2013,"EUR","NOR","BTSX",2.9,2.88263,NA,NA,NA
"MDG_0000000007","PUBLISHED",2009,"EUR","NOR","FMLE",3,3.01468,NA,NA,NA
"MDG_0000000007","PUBLISHED",2008,"EUR","NOR","FMLE",3.2,3.15383,NA,NA,NA
"MDG_0000000007","PUBLISHED",2003,"EUR","NOR","BTSX",4.4,4.37288,NA,NA,NA
"MDG_0000000007","PUBLISHED",2003,"EUR","NOR","FMLE",3.9,3.89208,NA,NA,NA
"MDG_0000000007","PUBLISHED",2002,"EUR","NOR","BTSX",4.5,4.54509,NA,NA,NA
"MDG_0000000007","PUBLISHED",1998,"EUR","NOR","MLE",5.7,5.65774,NA,NA,NA
"MDG_0000000007","PUBLISHED",1997,"EUR","NOR","BTSX",5.2,5.24369,NA,NA,NA
"MDG_0000000007","PUBLISHED",1997,"EUR","NOR","MLE",5.8,5.81121,NA,NA,NA
"MDG_0000000007","PUBLISHED",1992,"EUR","NOR","MLE",8.1,8.07336,NA,NA,NA
"MDG_0000000007","PUBLISHED",1991,"EUR","NOR","FMLE",7,6.9958,NA,NA,NA
"MDG_0000000007","PUBLISHED",1986,"EUR","NOR","FMLE",9,8.95097,NA,NA,NA
"MDG_0000000007","PUBLISHED",1980,"EUR","NOR","BTSX",10.1,10.0703,NA,NA,NA
"MDG_0000000007","PUBLISHED",1975,"EUR","NOR","BTSX",12.9,12.92595,NA,NA,NA
"MDG_0000000007","PUBLISHED",1975,"EUR","NOR","MLE",14.6,14.63088,NA,NA,NA
"MDG_0000000007","PUBLISHED",1970,"EUR","NOR","FMLE",13.9,13.93162,NA,NA,NA
"MDG_0000000007","PUBLISHED",1970,"EUR","NOR","MLE",18.4,18.4417,NA,NA,NA
"MDG_0000000007","PUBLISHED",1969,"EUR","NOR","FMLE",14.5,14.5061,NA,NA,NA
"MDG_0000000007","PUBLISHED",1969,"EUR","NOR","MLE",19.1,19.13679,NA,NA,NA
"MDG_0000000007","PUBLISHED",1964,"EUR","NOR","FMLE",17.7,17.66967,NA,NA,NA
"MDG_0000000007","PUBLISHED",1963,"EUR","NOR","BTSX",21,21.02625,NA,NA,NA
"MDG_0000000007","PUBLISHED",1958,"EUR","NOR","BTSX",23.9,23.90547,NA,NA,NA
"MDG_0000000007","PUBLISHED",1953,"EUR","NOR","MLE",31,31.01595,NA,NA,NA
"MDG_0000000007","PUBLISHED",2017,"SEAR","NPL","MLE",35.6,35.61591,NA,NA,NA
"MDG_0000000007","PUBLISHED",2016,"SEAR","NPL","FMLE",32.4,32.44534,NA,NA,NA
"MDG_0000000007","PUBLISHED",2016,"SEAR","NPL","MLE",37.1,37.07841,NA,NA,NA
"MDG_0000000007","PUBLISHED",2011,"SEAR","NPL","FMLE",41.9,41.93178,NA,NA,NA
"MDG_0000000007","PUBLISHED",2011,"SEAR","NPL","MLE",46.8,46.83676,NA,NA,NA
"MDG_0000000007","PUBLISHED",2010,"SEAR","NPL","BTSX",46.8,46.82667,NA,NA,NA
"MDG_0000000007","PUBLISHED",2010,"SEAR","NPL","FMLE",44.3,44.26438,NA,NA,NA
"MDG_0000000007","PUBLISHED",2005,"SEAR","NPL","BTSX",61.1,61.11506,NA,NA,NA
"MDG_0000000007","PUBLISHED",2005,"SEAR","NPL","MLE",63.5,63.45383,NA,NA,NA
"MDG_0000000007","PUBLISHED",2004,"SEAR","NPL","BTSX",64.6,64.59485,NA,NA,NA
"MDG_0000000007","PUBLISHED",2000,"SEAR","NPL","MLE",83,82.97859,NA,NA,NA
"MDG_0000000007","PUBLISHED",1999,"SEAR","NPL","BTSX",85.8,85.83086,NA,NA,NA
"MDG_0000000007","PUBLISHED",1999,"SEAR","NPL","MLE",87.8,87.76404,NA,NA,NA
"MDG_0000000007","PUBLISHED",1994,"SEAR","NPL","FMLE",111.8,111.7936,NA,NA,NA
"MDG_0000000007","PUBLISHED",1988,"SEAR","NPL","BTSX",154.2,154.22064,NA,NA,NA
"MDG_0000000007","PUBLISHED",1988,"SEAR","NPL","FMLE",153.9,153.90405,NA,NA,NA
"MDG_0000000007","PUBLISHED",1982,"SEAR","NPL","BTSX",195.3,195.34166,NA,NA,NA
"MDG_0000000007","PUBLISHED",1978,"SEAR","NPL","MLE",220,220.00848,NA,NA,NA
"MDG_0000000007","PUBLISHED",1977,"SEAR","NPL","FMLE",227.8,227.83568,NA,NA,NA
"MDG_0000000007","PUBLISHED",1977,"SEAR","NPL","MLE",225.9,225.90907,NA,NA,NA
"MDG_0000000007","PUBLISHED",1972,"SEAR","NPL","FMLE",255.3,255.25022,NA,NA,NA
"MDG_0000000007","PUBLISHED",1971,"SEAR","NPL","FMLE",260.7,260.65148,NA,NA,NA
"MDG_0000000007","PUBLISHED",1966,"SEAR","NPL","BTSX",289.5,289.52776,NA,NA,NA
"MDG_0000000007","PUBLISHED",1966,"SEAR","NPL","FMLE",290.8,290.84541,NA,NA,NA
"MDG_0000000007","PUBLISHED",1965,"SEAR","NPL","BTSX",296,295.96335,NA,NA,NA
"MDG_0000000007","PUBLISHED",1961,"SEAR","NPL","MLE",317.2,317.19571,NA,NA,NA
"MDG_0000000007","PUBLISHED",1960,"SEAR","NPL","BTSX",322.1,322.10283,NA,NA,NA
"MDG_0000000007","PUBLISHED",1955,"SEAR","NPL","FMLE",331.4,331.39212,NA,NA,NA
"MDG_0000000007","PUBLISHED",1955,"SEAR","NPL","MLE",330.4,330.37824,NA,NA,NA
"MDG_0000000007","PUBLISHED",2018,"WPR","NRU","FMLE",28.5,28.50885,NA,NA,NA
"MDG_0000000007","PUBLISHED",2012,"WPR","NRU","BTSX",37.6,37.64227,NA,NA,NA
"MDG_0000000007","PUBLISHED",2012,"WPR","NRU","FMLE",33.8,33.83847,NA,NA,NA
"MDG_0000000007","PUBLISHED",2008,"WPR","NRU","MLE",43,43.00157,NA,NA,NA
"MDG_0000000007","PUBLISHED",2007,"WPR","NRU","MLE",42.8,42.7727,NA,NA,NA
"MDG_0000000007","PUBLISHED",2002,"WPR","NRU","FMLE",35.9,35.8894,NA,NA,NA
"MDG_0000000007","PUBLISHED",2002,"WPR","NRU","MLE",43.5,43.45274,NA,NA,NA
"MDG_0000000007","PUBLISHED",2001,"WPR","NRU","FMLE",36.6,36.64174,NA,NA,NA
"MDG_0000000007","PUBLISHED",1996,"WPR","NRU","BTSX",47.6,47.55883,NA,NA,NA
"MDG_0000000007","PUBLISHED",1996,"WPR","NRU","FMLE",43.1,43.1368,NA,NA,NA
"MDG_0000000007","PUBLISHED",1991,"WPR","NRU","MLE",61.8,61.83562,NA,NA,NA
"MDG_0000000007","PUBLISHED",1990,"WPR","NRU","BTSX",59.7,59.72977,NA,NA,NA
"MDG_0000000007","PUBLISHED",1990,"WPR","NRU","MLE",64.4,64.41223,NA,NA,NA
"MDG_0000000007","PUBLISHED",1985,"WPR","NRU","MLE",77.9,77.88072,NA,NA,NA
"MDG_0000000007","PUBLISHED",2013,"WPR","NZL","FMLE",5.4,5.39495,NA,NA,NA
